1,1.031847
2,0.910093
3,0.812421
4,0.755454
5,0.720424
6,0.700054
7,0.689674
8,0.679721
9,0.671389
10,0.666867
11,0.668202
12,0.661831
13,0.653929
14,0.652148
15,0.648055
