1,0.688722
2,0.685385
3,0.682382
4,0.679359
5,0.676465
6,0.673563
7,0.670702
8,0.667844
9,0.664936
10,0.662126
11,0.659060
12,0.656169
13,0.653107
14,0.650172
15,0.647008
16,0.644034
17,0.640965
18,0.637811
19,0.634387
20,0.631230
