10,8,1,0.447535
10,8,2,0.464060
10,8,3,0.529606
10,8,4,0.524924
10,8,5,0.567612
10,8,6,0.587166
10,8,7,0.627100
10,8,8,0.638116
10,8,9,0.643074
10,8,10,0.660149
10,8,11,0.659323
10,8,12,0.670614
10,8,13,0.675296
10,8,14,0.678050
10,8,15,0.679427
