10,8,1,1.075833
10,8,2,1.034287
10,8,3,1.001440
10,8,4,0.967636
10,8,5,0.932817
10,8,6,0.898749
10,8,7,0.866266
10,8,8,0.838718
10,8,9,0.815207
10,8,10,0.794740
10,8,11,0.778994
10,8,12,0.765160
10,8,13,0.752652
10,8,14,0.742405
10,8,15,0.734544
