1,8,1,1.025739
1,8,2,1.076794
1,8,3,8.331200
1,8,4,8.734802
1,8,5,8.868566
1,8,6,8.922331
1,8,7,8.755096
1,8,8,7.806957
1,8,9,8.768826
1,8,10,8.231934
1,8,11,8.799550
1,8,12,8.733207
1,8,13,8.870893
1,8,14,8.297297
1,8,15,8.467671
2,8,1,1.020233
2,8,2,2.832749
2,8,3,9.510476
2,8,4,8.528669
2,8,5,8.284639
2,8,6,9.018345
2,8,7,8.481546
2,8,8,8.832588
2,8,9,7.048455
2,8,10,9.030183
2,8,11,8.754505
2,8,12,8.195794
2,8,13,8.173014
2,8,14,8.173434
2,8,15,9.021696
3,8,1,1.025037
3,8,2,0.849035
3,8,3,0.832970
3,8,4,4.711894
3,8,5,8.415839
3,8,6,8.283415
3,8,7,9.144453
3,8,8,8.738535
3,8,9,7.619277
3,8,10,9.159760
3,8,11,8.520802
3,8,12,8.976492
3,8,13,7.983100
3,8,14,9.332644
3,8,15,8.240778
4,8,1,1.037404
4,8,2,0.826467
4,8,3,0.809408
4,8,4,0.769599
4,8,5,0.775097
4,8,6,0.744892
4,8,7,3.940369
4,8,8,8.735819
4,8,9,7.929180
4,8,10,9.257754
4,8,11,8.797365
4,8,12,9.630539
4,8,13,8.663675
4,8,14,8.224281
4,8,15,8.147223
5,8,1,1.035418
5,8,2,1.892081
5,8,3,7.164443
5,8,4,7.805458
5,8,5,7.914326
5,8,6,8.968422
5,8,7,8.146031
5,8,8,8.459553
5,8,9,9.002746
5,8,10,7.623426
5,8,11,8.856750
5,8,12,8.940647
5,8,13,8.594292
5,8,14,8.659225
5,8,15,7.727003
6,8,1,1.018464
6,8,2,0.845491
6,8,3,6.089814
6,8,4,6.960881
6,8,5,6.771108
6,8,6,8.351541
6,8,7,9.189052
6,8,8,9.343238
6,8,9,8.690855
6,8,10,9.482668
6,8,11,8.956456
6,8,12,8.575846
6,8,13,8.649515
6,8,14,8.916583
6,8,15,9.036340
7,8,1,1.017542
7,8,2,6.425427
7,8,3,8.712764
7,8,4,8.751237
7,8,5,9.316994
7,8,6,8.590820
7,8,7,8.765472
7,8,8,8.208357
7,8,9,8.959784
7,8,10,9.293410
7,8,11,8.568886
7,8,12,8.890559
7,8,13,9.143879
7,8,14,8.438426
7,8,15,9.379354
8,8,1,1.037278
8,8,2,0.948735
8,8,3,7.858578
8,8,4,9.523272
8,8,5,8.796244
8,8,6,8.690803
8,8,7,8.535523
8,8,8,8.225430
8,8,9,7.700953
8,8,10,9.409039
8,8,11,8.817441
8,8,12,8.484093
8,8,13,9.905087
8,8,14,8.479538
8,8,15,9.612997
9,8,1,1.021263
9,8,2,0.843296
9,8,3,1.498741
9,8,4,8.829386
9,8,5,8.944420
9,8,6,8.132168
9,8,7,7.389029
9,8,8,8.109432
9,8,9,8.269003
9,8,10,8.619991
9,8,11,8.606595
9,8,12,8.633406
9,8,13,8.689611
9,8,14,8.928635
9,8,15,8.894432
10,8,1,1.021662
10,8,2,0.907669
10,8,3,0.818982
10,8,4,0.819989
10,8,5,4.685520
10,8,6,8.072264
10,8,7,9.509768
10,8,8,9.710844
10,8,9,9.533457
10,8,10,8.695369
10,8,11,8.703056
10,8,12,8.715304
10,8,13,9.844904
10,8,14,8.888736
10,8,15,7.207320
