1,2,1,1.080909
1,2,2,0.998951
2,2,1,1.080759
2,2,2,0.998413
3,2,1,1.080886
3,2,2,0.998857
4,2,1,1.080717
4,2,2,0.998894
5,2,1,1.080779
5,2,2,0.999009
6,2,1,1.080675
6,2,2,0.998842
7,2,1,1.080773
7,2,2,0.998619
8,2,1,1.080679
8,2,2,0.998803
