1,2,1,0.554944
1,2,2,0.667585
1,2,3,0.680529
1,2,4,0.695676
1,2,5,0.698155
1,2,6,0.698430
1,2,7,0.698430
1,2,8,0.701735
1,2,9,0.700358
1,2,10,0.715781
1,2,11,0.716607
1,2,12,0.720738
1,2,13,0.721289
1,2,14,0.716332
1,2,15,0.724318
2,2,1,0.551088
2,2,2,0.662627
2,2,3,0.681906
2,2,4,0.690994
2,2,5,0.697329
2,2,6,0.703387
2,2,7,0.706417
2,2,8,0.708069
2,2,9,0.705866
2,2,10,0.716332
2,2,11,0.716056
2,2,12,0.717158
2,2,13,0.716332
2,2,14,0.715505
2,2,15,0.727072
3,2,1,0.555770
3,2,2,0.658496
3,2,3,0.682181
3,2,4,0.688240
3,2,5,0.696502
3,2,6,0.700633
3,2,7,0.711650
3,2,8,0.707519
3,2,9,0.706417
3,2,10,0.714128
3,2,11,0.713578
3,2,12,0.713027
3,2,13,0.720463
3,2,14,0.717158
3,2,15,0.721564
