1,2,1,0.964366
1,2,2,0.778617
1,2,3,0.721806
1,2,4,0.698071
1,2,5,0.680466
1,2,6,0.676748
1,2,7,0.665656
1,2,8,0.664491
1,2,9,0.660762
1,2,10,0.652149
1,2,11,0.648405
1,2,12,0.646291
1,2,13,0.638624
1,2,14,0.639620
1,2,15,0.628095
2,2,1,0.966013
2,2,2,0.779051
2,2,3,0.719903
2,2,4,0.694039
2,2,5,0.682028
2,2,6,0.674511
2,2,7,0.665462
2,2,8,0.666163
2,2,9,0.662646
2,2,10,0.654131
2,2,11,0.648627
2,2,12,0.648176
2,2,13,0.637887
2,2,14,0.636542
2,2,15,0.629750
3,2,1,0.964243
3,2,2,0.779547
3,2,3,0.719769
3,2,4,0.695928
3,2,5,0.680727
3,2,6,0.674201
3,2,7,0.664778
3,2,8,0.664940
3,2,9,0.659446
3,2,10,0.652614
3,2,11,0.653817
3,2,12,0.643287
3,2,13,0.640552
3,2,14,0.639152
3,2,15,0.629315
