1,0.996500
2,0.803864
3,0.728226
4,0.701784
5,0.687015
6,0.681501
7,0.673696
8,0.664601
9,0.659914
10,0.656100
11,0.651066
12,0.644324
13,0.640484
14,0.637866
15,0.632139
